study_id,author,first_dose_only,location_id,location_id2,location_name,location_name2,vac_before_booster,vaccine_developer,variant,symptom_severity,severity,sample_size,age_start,age_end,efficacy_mean,efficacy_lower,efficacy_upper,booster,vemt,mean_time_since_vaccination,start_interval,end_interval,sev_severity,mid_point1,mid_point,study_id2,e_mean
563,Braeye T,0,78,78,Belgium,Belgium females delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,45,64,0.63,0.62,0.65,0,0,,0,7,infection,3.5,3.5,563&Belgium females delta&B.1.617.2&infection&45&64,0.53
563,Braeye T,0,78,78,Belgium,Belgium females delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,45,64,0.43,0.42,0.44,0,0,,21,28,infection,24.5,24.5,563&Belgium females delta&B.1.617.2&infection&45&64,0.33
563,Braeye T,0,78,78,Belgium,Belgium females delta,"",Moderna,B.1.617.2,infection,infection,,45,64,0.74,0.7,0.76,0,0,,0,7,infection,3.5,3.5,563&Belgium females delta&B.1.617.2&infection&45&64,0.64
563,Braeye T,0,78,78,Belgium,Belgium females delta,"",Moderna,B.1.617.2,infection,infection,,45,64,0.55,0.54,0.57,0,0,,21,28,infection,24.5,24.5,563&Belgium females delta&B.1.617.2&infection&45&64,0.45
563,Braeye T,0,78,78,Belgium,Belgium females delta,"",AstraZeneca,B.1.617.2,infection,infection,,45,64,0.48,0.45,0.51,0,0,,0,7,infection,3.5,3.5,563&Belgium females delta&B.1.617.2&infection&45&64,0.38
563,Braeye T,0,78,78,Belgium,Belgium females delta,"",AstraZeneca,B.1.617.2,infection,infection,,45,64,0.34,0.32,0.36,0,0,,21,28,infection,24.5,24.5,563&Belgium females delta&B.1.617.2&infection&45&64,0.24
563,Braeye T,0,78,78,Belgium,Belgium females delta,"",Johnson & Johnson,B.1.617.2,infection,infection,,45,64,0.33,0.28,0.37,0,0,,0,7,infection,3.5,3.5,563&Belgium females delta&B.1.617.2&infection&45&64,0.23
563,Braeye T,0,78,78,Belgium,Belgium females delta,"",Johnson & Johnson,B.1.617.2,infection,infection,,45,64,0.22,0.18,0.24,0,0,,21,28,infection,24.5,24.5,563&Belgium females delta&B.1.617.2&infection&45&64,0.12
564,Grannis SJ,0,102,102,United States,US delta hosp,"",Pfizer & BioNTech,B.1.617.2,Severe,hosp,,18,75,0.8,0.73,0.85,0,1,16,,,severe,,16,564&US delta hosp&B.1.617.2&hosp&18&75,0.7
564,Grannis SJ,0,102,102,United States,US delta hosp,"",Moderna,B.1.617.2,Severe,hosp,,18,75,0.95,0.92,0.97,0,1,14,,,severe,,14,564&US delta hosp&B.1.617.2&hosp&18&75,0.85
564,Grannis SJ,0,102,102,United States,US delta hosp,"",Johnson & Johnson,B.1.617.2,Severe,hosp,,18,75,0.6,0.31,0.77,0,1,13,,,severe,,13,564&US delta hosp&B.1.617.2&hosp&18&75,0.5
565,McLean H,0,102,102,United States,US delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,12,65,0.52,0.2,0.71,0,1,31,,,infection,,31,565&US delta&B.1.617.2&infection&12&65,0.42
565,McLean H,0,102,102,United States,US delta,"",Moderna,B.1.617.2,infection,infection,,12,65,0.59,0.24,0.78,0,1,31,,,infection,,31,565&US delta&B.1.617.2&infection&12&65,0.49
566,Olson S.M,0,102,102,United States,US adolescents delta hosp,"",Pfizer & BioNTech,B.1.617.2,severe,hosp,,12,18,0.94,0.9,0.96,0,1,13,,,severe,,13,566&US adolescents delta hosp&B.1.617.2&hosp&12&18,0.84
568,Satwik r,0,163,163,India,India delta,"",AstraZeneca,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,,,0.28,0.1,0.41,0,1,7,,,symptomatic,,7,568&India delta&B.1.617.2&symptomatic&NA&NA,0.18
568,Satwik r,0,163,163,India,India delta,"",AstraZeneca,B.1.617.2,severe,death,,,,0.97,0.43,0.998,0,1,7,,,severe,,7,568&India delta&B.1.617.2&death&NA&NA,0.87
1011,Ionescu I,0,101,101,Canada,Canada Omicron Adolscents,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,12,17,0.836,0.764,0.886,0,0,,0,1,infection,0.5,0.5,1011&Canada Omicron Adolscents&B.1.617.2&infection&12&17,0.736
1011,Ionescu I,0,101,101,Canada,Canada Omicron Adolscents,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,12,17,0.968,0.944,0.982,0,0,,2,3,infection,2.5,2.5,1011&Canada Omicron Adolscents&B.1.617.2&infection&12&17,0.868
1011,Ionescu I,0,101,101,Canada,Canada Omicron Adolscents,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,12,17,0.967,0.957,0.975,0,0,,4,7,infection,5.5,5.5,1011&Canada Omicron Adolscents&B.1.617.2&infection&12&17,0.867
1011,Ionescu I,0,101,101,Canada,Canada Omicron Adolscents,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,12,17,0.962,0.953,0.969,0,0,,8,11,infection,9.5,9.5,1011&Canada Omicron Adolscents&B.1.617.2&infection&12&17,0.862
1011,Ionescu I,0,101,101,Canada,Canada Omicron Adolscents,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,12,17,0.952,0.941,0.962,0,0,,12,15,infection,13.5,13.5,1011&Canada Omicron Adolscents&B.1.617.2&infection&12&17,0.852
1011,Ionescu I,0,101,101,Canada,Canada Omicron Adolscents,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,12,17,0.909,0.877,0.932,0,0,,16,19,infection,17.5,17.5,1011&Canada Omicron Adolscents&B.1.617.2&infection&12&17,0.809
